2A0040225T-5,5,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.919721,8.737478
2A0040225T-56,56,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922736,8.738635
2A0040225T-57,57,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923681,8.738242
2A0040225T-58,58,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922936,8.738650
2A0040225T-58B,58BIS,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.922490,8.738565
2A0040225T-59,59,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923854,8.738112
2A0040225T-60,60,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923043,8.738676
2A0040225T-61,61,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.924017,8.738051
2A0040225T-62,62,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923153,8.738708
2A0040225T-64,64,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923210,8.738653
2A0040225T-66,66,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923290,8.738656
2A0040225T-68,68,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923366,8.738710
2A0040225T-72,72,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923567,8.738688
2A0040225T-74,74,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923701,8.738634
2A0040225T-76,76,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923821,8.738599
2A0040225T-7,7,Rue Cardinal Fesch,20000,Ajaccio,OSM,41.920042,8.737581
2A0040225T-78,78,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923976,8.738521
2A0040225T-78B,78BIS,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.923730,8.738795
2A0040225T-80,80,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.924075,8.738394
2A0040225T-82,82,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.924175,8.738312
2A0040225T-84,84,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.924268,8.738218
2A0040225T-86,86,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.924415,8.738131
2A0040225T-9,9,Rue Cardinal Fesch,20000,Ajaccio,C+O,41.920327,8.737654
2A0040240J-320P,320P,Carosaccia,20000,Ajaccio,CAD,41.937199,8.736031
2A0040240J-321P,321P,Carosaccia,20000,Ajaccio,CAD,41.937198,8.736043
2A0040253Y-68P,68P,Caserne Miollis,20000,Ajaccio,CAD,41.917942,8.740180
2A0040256B-128P,128P,Qrt Castelvecchio,20000,Ajaccio,CAD,41.932779,8.739176
2A0040270S-1,1,Rue des Charrons,20000,Ajaccio,C+O,41.923308,8.738308
2A0040270S-2,2,Rue des Charrons,20000,Ajaccio,C+O,41.923506,8.738440
2A0040270S-3,3,Rue des Charrons,20000,Ajaccio,C+O,41.923327,8.738175
2A0040270S-4,4,Rue des Charrons,20000,Ajaccio,C+O,41.923494,8.738341
2A0040270S-5,5,Rue des Charrons,20000,Ajaccio,C+O,41.923336,8.738070
2A0040270S-6,6,Rue des Charrons,20000,Ajaccio,C+O,41.923603,8.738146
2A0040270S-7,7,Rue des Charrons,20000,Ajaccio,C+O,41.923342,8.737871
2A0040270S-8,8,Rue des Charrons,20000,Ajaccio,C+O,41.923535,8.738221
